Trade Date,Display,Shares In Issue,Open Price,Close Price
12/04/2024,SCBL,"1,666,980,000.00",3.50,3.5
12/04/2024,ZSUG,"316,571,385.40",35.00,35
12/04/2024,ZMRE,"45,000,000.00",2.80,2.8
12/04/2024,AECI,"20,406,600.00",40.00,40
12/04/2024,BATA,"76,107,600.00",3.16,3.16
12/04/2024,CHIL,"200,039,904.00",13.82,13.82
15/04/2024,ZMRE,"5,000,000,000.00",1.00,1
15/04/2024,ZABR,0,1,1
15/04/2024,PUMA,0,1,1
15/04/2024,REIZ,"56,460,198.00",2.00,2
15/04/2024,ZMFA,"27,090,100.00",5.01,5.01
15/04/2024,ZNCO,"1,443,750,041.28",6.49,6.49
15/04/2024,ZCCM,"160,800,286.00",47.53,47.53
15/04/2024,ZFCO,"400,000,000.00",2.53,2.53
15/04/2024,BATZ,"212,456,304.00",2.32,2.32
15/04/2024,NATB,"63,000,000.00",4.10,4.1
15/04/2024,PUMA,"500,000,000.00",3.00,3
15/04/2024,SHOP,"2,700,000.00",64.00,64
15/04/2024,CCAF,"1,625,000,597.00",0.55,0.55
15/04/2024,PMDZ,"100,000,000.00",0.80,0.8
15/04/2024,ATEL,"104,000,000.00",43.50,43.5
15/04/2024,CECZ,"1,625,000,597.00",7.71,7.7
15/04/2024,ZABR,"546,000,000.00",7.00,7
15/04/2024,MAFS,"50,000,000.00",1.86,1.86
15/04/2024,ZMBF,"300,579,610.00",2.38,2.38
15/04/2024,SCBL,"1,666,980,000.00",3.50,3.5
15/04/2024,ZSUG,"316,571,385.40",35.00,35
15/04/2024,ZMRE,"45,000,000.00",2.80,2.8
15/04/2024,AECI,"20,406,600.00",40.00,40
15/04/2024,BATA,"76,107,600.00",3.16,3.16
15/04/2024,CHIL,"200,039,904.00",13.82,13.82
16/04/2024,ZMRE,"5,000,000,000.00",1.00,1
16/04/2024,ZABR,0,1,1
16/04/2024,PUMA,0,1,1
16/04/2024,REIZ,"56,460,198.00",2.00,2
16/04/2024,ZMFA,"27,090,100.00",5.01,5.01
16/04/2024,ZNCO,"1,443,750,041.28",6.49,6.51
16/04/2024,ZCCM,"160,800,286.00",47.53,47.53
16/04/2024,ZFCO,"400,000,000.00",2.53,2.53
16/04/2024,BATZ,"212,456,304.00",2.32,2.32
16/04/2024,NATB,"63,000,000.00",4.10,4.1
16/04/2024,PUMA,"500,000,000.00",3.00,3
16/04/2024,SHOP,"2,700,000.00",64.00,64
16/04/2024,CCAF,"1,625,000,597.00",0.55,0.55
16/04/2024,PMDZ,"100,000,000.00",0.80,0.8
16/04/2024,ATEL,"104,000,000.00",43.50,43.5
16/04/2024,CECZ,"1,625,000,597.00",7.70,7.72
16/04/2024,ZABR,"546,000,000.00",7.00,7
16/04/2024,MAFS,"50,000,000.00",1.86,1.86
16/04/2024,ZMBF,"300,579,610.00",2.38,2.38
16/04/2024,SCBL,"1,666,980,000.00",3.50,3.5
16/04/2024,ZSUG,"316,571,385.40",35.00,35
16/04/2024,ZMRE,"45,000,000.00",2.80,2.8
16/04/2024,AECI,"20,406,600.00",40.00,40
16/04/2024,BATA,"76,107,600.00",3.16,3.16
16/04/2024,CHIL,"200,039,904.00",13.82,13.82
17/04/2024,ZMRE,"5,000,000,000.00",1.00,1
17/04/2024,ZABR,0,1,1
17/04/2024,PUMA,0,1,1
17/04/2024,REIZ,"56,460,198.00",2.00,2
17/04/2024,ZMFA,"27,090,100.00",5.01,5.01
17/04/2024,ZNCO,"1,443,750,041.28",6.49,6.49
17/04/2024,ZCCM,"160,800,286.00",47.53,47.53
17/04/2024,ZFCO,"400,000,000.00",2.53,2.53
17/04/2024,BATZ,"212,456,304.00",2.32,2.32
17/04/2024,NATB,"63,000,000.00",4.10,4.1
17/04/2024,PUMA,"500,000,000.00",3.00,3.01
17/04/2024,SHOP,"2,700,000.00",64.00,64
17/04/2024,CCAF,"1,625,000,597.00",0.55,0.55
17/04/2024,PMDZ,"100,000,000.00",0.80,0.8
17/04/2024,ATEL,"104,000,000.00",43.50,43.5
17/04/2024,CECZ,"1,625,000,597.00",7.70,7.72
17/04/2024,ZABR,"546,000,000.00",7.00,7
17/04/2024,MAFS,"50,000,000.00",1.86,1.86
17/04/2024,ZMBF,"300,579,610.00",2.38,2.37
17/04/2024,SCBL,"1,666,980,000.00",3.50,3.5
17/04/2024,ZSUG,"316,571,385.40",35.00,35
17/04/2024,ZMRE,"45,000,000.00",2.80,2.8
17/04/2024,AECI,"20,406,600.00",40.00,40
17/04/2024,BATA,"76,107,600.00",3.16,3.16
17/04/2024,CHIL,"200,039,904.00",13.82,13.82
18/04/2024,ZMRE,"5,000,000,000.00",1.00,1
18/04/2024,ZABR,0,1,1
18/04/2024,PUMA,0,1,1
18/04/2024,REIZ,"56,460,198.00",2.00,2
18/04/2024,ZMFA,"27,090,100.00",5.01,5.01
18/04/2024,ZNCO,"1,443,750,041.28",6.51,6.49
18/04/2024,ZCCM,"160,800,286.00",47.55,47.55
18/04/2024,ZFCO,"400,000,000.00",2.53,2.53
18/04/2024,BATZ,"212,456,304.00",2.32,2.32
18/04/2024,NATB,"63,000,000.00",4.10,4.1
18/04/2024,PUMA,"500,000,000.00",3.01,3
18/04/2024,SHOP,"2,700,000.00",64.00,64
18/04/2024,CCAF,"1,625,000,597.00",0.55,0.55
18/04/2024,PMDZ,"100,000,000.00",0.80,4.62
18/04/2024,ATEL,"104,000,000.00",43.50,43.5
18/04/2024,CECZ,"1,625,000,597.00",7.70,7.71
18/04/2024,ZABR,"546,000,000.00",7.00,7
18/04/2024,MAFS,"50,000,000.00",1.86,1.86
18/04/2024,ZMBF,"300,579,610.00",2.37,2.37
18/04/2024,SCBL,"1,666,980,000.00",3.50,3.49
18/04/2024,ZSUG,"316,571,385.40",35.00,35
18/04/2024,ZMRE,"45,000,000.00",2.80,2.8
18/04/2024,AECI,"20,406,600.00",40.00,40
18/04/2024,BATA,"76,107,600.00",3.16,3.16
18/04/2024,CHIL,"200,039,904.00",13.82,13.82
19/04/2024,ZMRE,"5,000,000,000.00",1.00,1
19/04/2024,ZABR,0,1,1
19/04/2024,PUMA,0,1,1
19/04/2024,REIZ,"56,460,198.00",2.00,2
19/04/2024,ZMFA,"27,090,100.00",5.01,5.01
19/04/2024,ZNCO,"1,443,750,041.28",6.49,6.49
19/04/2024,ZCCM,"160,800,286.00",47.55,47.55
19/04/2024,ZFCO,"400,000,000.00",2.53,2.53
19/04/2024,BATZ,"212,456,304.00",2.32,2.32
19/04/2024,NATB,"63,000,000.00",4.10,4.1
19/04/2024,PUMA,"500,000,000.00",3.01,3.01
19/04/2024,SHOP,"2,700,000.00",64.00,64
19/04/2024,CCAF,"1,625,000,597.00",0.55,0.55
19/04/2024,PMDZ,"100,000,000.00",4.62,4.62
19/04/2024,ATEL,"104,000,000.00",43.50,43.5
19/04/2024,CECZ,"1,625,000,597.00",7.72,7.7
19/04/2024,ZABR,"546,000,000.00",7.00,7
19/04/2024,MAFS,"50,000,000.00",1.86,1.86
19/04/2024,ZMBF,"300,579,610.00",2.37,2.37
19/04/2024,SCBL,"1,666,980,000.00",3.50,3.49
19/04/2024,ZSUG,"316,571,385.40",35.00,35
19/04/2024,ZMRE,"45,000,000.00",2.80,2.8
19/04/2024,AECI,"20,406,600.00",40.00,40
19/04/2024,BATA,"76,107,600.00",3.16,3.16
19/04/2024,CHIL,"200,039,904.00",13.82,13.82
22/04/2024,ZMRE,"5,000,000,000.00",1.00,1
22/04/2024,ZABR,0,1,1
22/04/2024,PUMA,0,1,1
22/04/2024,REIZ,"56,460,198.00",2.00,2
22/04/2024,ZMFA,"27,090,100.00",5.01,5.01
22/04/2024,ZNCO,"1,443,750,041.28",6.49,6.49
22/04/2024,ZCCM,"160,800,286.00",47.55,47.55
22/04/2024,ZFCO,"400,000,000.00",2.53,2.53
22/04/2024,BATZ,"212,456,304.00",2.32,2.32
22/04/2024,NATB,"63,000,000.00",4.10,4.1
22/04/2024,PUMA,"500,000,000.00",3.01,3.01
22/04/2024,SHOP,"2,700,000.00",64.00,64
22/04/2024,CCAF,"1,625,000,597.00",0.55,0.55
22/04/2024,PMDZ,"100,000,000.00",4.62,4.62
22/04/2024,ATEL,"104,000,000.00",43.50,43.5
22/04/2024,CECZ,"1,625,000,597.00",7.70,7.7
22/04/2024,ZABR,"546,000,000.00",7.00,7
22/04/2024,MAFS,"50,000,000.00",1.86,1.86
22/04/2024,ZMBF,"300,579,610.00",2.37,2.35
22/04/2024,SCBL,"1,666,980,000.00",3.49,3.5
22/04/2024,ZSUG,"316,571,385.40",35.00,35
22/04/2024,ZMRE,"45,000,000.00",2.80,2.8
22/04/2024,AECI,"20,406,600.00",40.00,40
22/04/2024,BATA,"76,107,600.00",3.16,3.16
22/04/2024,CHIL,"200,039,904.00",13.82,13.82
23/04/2024,ZMRE,"5,000,000,000.00",1.00,1
23/04/2024,ZABR,0,1,1
23/04/2024,PUMA,0,1,1
23/04/2024,REIZ,"56,460,198.00",2.00,2
23/04/2024,ZMFA,"27,090,100.00",5.01,5.01
23/04/2024,ZNCO,"1,443,750,041.28",6.49,6.49
23/04/2024,ZCCM,"160,800,286.00",47.55,47.55
23/04/2024,ZFCO,"400,000,000.00",2.53,2.53
23/04/2024,BATZ,"212,456,304.00",2.32,2.32
23/04/2024,NATB,"63,000,000.00",4.10,4.1
23/04/2024,PUMA,"500,000,000.00",3.01,3.01
23/04/2024,SHOP,"2,700,000.00",64.00,64
23/04/2024,CCAF,"1,625,000,597.00",0.55,0.55
23/04/2024,PMDZ,"100,000,000.00",4.62,4.62
23/04/2024,ATEL,"104,000,000.00",43.50,43.5
23/04/2024,CECZ,"1,625,000,597.00",7.70,7.7
23/04/2024,ZABR,"546,000,000.00",7.00,7
23/04/2024,MAFS,"50,000,000.00",1.86,1.86
23/04/2024,ZMBF,"300,579,610.00",2.35,2.37
23/04/2024,SCBL,"1,666,980,000.00",3.49,3.5
23/04/2024,ZSUG,"316,571,385.40",35.00,35
23/04/2024,ZMRE,"45,000,000.00",2.80,2.8
23/04/2024,AECI,"20,406,600.00",40.00,40
23/04/2024,BATA,"76,107,600.00",3.16,3.16
23/04/2024,CHIL,"200,039,904.00",13.82,14.01
24/04/2024,ZMRE,"5,000,000,000.00",1.00,1
24/04/2024,ZABR,0,1,1
24/04/2024,PUMA,0,1,1
24/04/2024,REIZ,"56,460,198.00",2.00,2
24/04/2024,ZMFA,"27,090,100.00",5.01,5.01
24/04/2024,ZNCO,"1,443,750,041.28",6.49,6.3
24/04/2024,ZCCM,"160,800,286.00",47.55,47.55
24/04/2024,ZFCO,"400,000,000.00",2.53,2.53
24/04/2024,BATZ,"212,456,304.00",2.32,2.32
24/04/2024,NATB,"63,000,000.00",4.10,4.1
24/04/2024,PUMA,"500,000,000.00",3.01,3.01
24/04/2024,SHOP,"2,700,000.00",64.00,64
24/04/2024,CCAF,"1,625,000,597.00",0.55,0.55
24/04/2024,PMDZ,"100,000,000.00",4.62,4.62
24/04/2024,ATEL,"104,000,000.00",43.50,43.5
24/04/2024,CECZ,"1,625,000,597.00",7.70,7.7
24/04/2024,ZABR,"546,000,000.00",7.00,7
24/04/2024,MAFS,"50,000,000.00",1.86,1.86
24/04/2024,ZMBF,"300,579,610.00",2.37,2.37
24/04/2024,SCBL,"1,666,980,000.00",3.50,3.49
24/04/2024,ZSUG,"316,571,385.40",35.00,35
24/04/2024,ZMRE,"45,000,000.00",2.80,2.8
24/04/2024,AECI,"20,406,600.00",40.00,40
24/04/2024,BATA,"76,107,600.00",3.16,3.16
24/04/2024,CHIL,"200,039,904.00",14.01,14.01
25/04/2024,ZMRE,"5,000,000,000.00",1.00,1
25/04/2024,ZABR,0,1,1
25/04/2024,PUMA,0,1,1
25/04/2024,REIZ,"56,460,198.00",2.00,2
25/04/2024,ZMFA,"27,090,100.00",5.01,5.01
25/04/2024,ZNCO,"1,443,750,041.28",6.49,6.49
25/04/2024,ZCCM,"160,800,286.00",47.55,47.55
25/04/2024,ZFCO,"400,000,000.00",2.53,2.53
25/04/2024,BATZ,"212,456,304.00",2.32,2.32
25/04/2024,NATB,"63,000,000.00",4.10,4.1
25/04/2024,PUMA,"500,000,000.00",3.01,3.01
25/04/2024,SHOP,"2,700,000.00",64.00,64
25/04/2024,CCAF,"1,625,000,597.00",0.55,0.55
25/04/2024,PMDZ,"100,000,000.00",4.62,4.62
25/04/2024,ATEL,"104,000,000.00",43.50,43.5
25/04/2024,CECZ,"1,625,000,597.00",7.70,7.7
25/04/2024,ZABR,"546,000,000.00",7.00,7
25/04/2024,MAFS,"50,000,000.00",1.86,1.86
25/04/2024,ZMBF,"300,579,610.00",2.37,2.2
25/04/2024,SCBL,"1,666,980,000.00",3.50,3.49
25/04/2024,ZSUG,"316,571,385.40",35.00,35
25/04/2024,ZMRE,"45,000,000.00",2.80,2.8
25/04/2024,AECI,"20,406,600.00",40.00,40
25/04/2024,BATA,"76,107,600.00",3.16,3.16
25/04/2024,CHIL,"200,039,904.00",14.01,14.01
26/04/2024,ZMRE,"5,000,000,000.00",1.00,1
26/04/2024,ZABR,0,1,1
26/04/2024,PUMA,0,1,1
26/04/2024,REIZ,"56,460,198.00",2.00,2
26/04/2024,ZMFA,"27,090,100.00",5.01,5.01
26/04/2024,ZNCO,"1,443,750,041.28",6.49,6.49
26/04/2024,ZCCM,"160,800,286.00",47.55,47.55
26/04/2024,ZFCO,"400,000,000.00",2.53,2.53
26/04/2024,BATZ,"212,456,304.00",2.32,2.32
26/04/2024,NATB,"63,000,000.00",4.10,4.1
26/04/2024,PUMA,"500,000,000.00",3.01,3.01
26/04/2024,SHOP,"2,700,000.00",64.00,64
26/04/2024,CCAF,"1,625,000,597.00",0.55,0.55
26/04/2024,PMDZ,"100,000,000.00",4.62,4.62
26/04/2024,ATEL,"104,000,000.00",43.50,43.5
26/04/2024,CECZ,"1,625,000,597.00",7.70,7.7
26/04/2024,ZABR,"546,000,000.00",7.00,7
26/04/2024,MAFS,"50,000,000.00",1.86,1.86
26/04/2024,ZMBF,"300,579,610.00",2.27,2.2
26/04/2024,SCBL,"1,666,980,000.00",3.49,3.5
26/04/2024,ZSUG,"316,571,385.40",35.00,35
26/04/2024,ZMRE,"45,000,000.00",2.80,2.8
26/04/2024,AECI,"20,406,600.00",40.00,40
26/04/2024,BATA,"76,107,600.00",3.16,3.16
26/04/2024,CHIL,"200,039,904.00",14.01,14.01
30/04/2024,REIZ,"56,460,198.00",2.00,2
30/04/2024,ZMFA,"27,090,100.00",5.01,5.01
30/04/2024,ZNCO,"1,443,750,041.28",6.49,6.49
30/04/2024,ZCCM,"160,800,286.00",47.55,47.55
30/04/2024,ZFCO,"400,000,000.00",2.53,2.53
30/04/2024,BATZ,"212,456,304.00",2.32,2.32
30/04/2024,NATB,"63,000,000.00",4.10,4.1
30/04/2024,PUMA,"500,000,000.00",3.01,3.01
30/04/2024,SHOP,"2,700,000.00",64.00,64
30/04/2024,CCAF,"1,625,000,597.00",0.55,0.55
30/04/2024,PMDZ,"100,000,000.00",4.62,4.62
30/04/2024,ATEL,"104,000,000.00",43.50,43.5
30/04/2024,CECZ,"1,625,000,597.00",7.70,7.7
30/04/2024,ZABR,"546,000,000.00",7.00,7
30/04/2024,MAFS,"50,000,000.00",1.86,1.86
30/04/2024,ZMBF,"300,579,610.00",2.20,2.2
30/04/2024,SCBL,"1,666,980,000.00",3.50,3.5
30/04/2024,ZSUG,"316,571,385.40",35.00,35
30/04/2024,ZMRE,"45,000,000.00",2.80,2.8
30/04/2024,AECI,"20,406,600.00",40.00,40
30/04/2024,BATA,"76,107,600.00",3.16,3.16
30/04/2024,CHIL,"200,039,904.00",14.01,14.01
02/05/2024,REIZ,"56,460,198.00",2.00,2
02/05/2024,ZMFA,"27,090,100.00",5.01,5.01
02/05/2024,ZNCO,"1,443,750,041.28",6.49,6.49
02/05/2024,ZCCM,"160,800,286.00",47.55,47.55
02/05/2024,ZFCO,"400,000,000.00",2.53,2.53
02/05/2024,BATZ,"212,456,304.00",2.32,2.35
02/05/2024,NATB,"63,000,000.00",4.10,4.1
02/05/2024,PUMA,"500,000,000.00",3.01,3.01
02/05/2024,SHOP,"2,700,000.00",64.00,64
02/05/2024,CCAF,"1,625,000,597.00",0.55,0.55
02/05/2024,PMDZ,"100,000,000.00",4.62,4.62
02/05/2024,ATEL,"104,000,000.00",43.50,43.5
02/05/2024,CECZ,"1,625,000,597.00",7.70,7.7
02/05/2024,ZABR,"546,000,000.00",7.00,7
02/05/2024,MAFS,"50,000,000.00",1.86,1.86
02/05/2024,ZMBF,"300,579,610.00",2.20,2.2
02/05/2024,SCBL,"1,666,980,000.00",3.51,3.5
02/05/2024,ZSUG,"316,571,385.40",35.00,35
02/05/2024,ZMRE,"45,000,000.00",2.80,2.8
02/05/2024,AECI,"20,406,600.00",40.00,40
02/05/2024,BATA,"76,107,600.00",3.16,3.16
02/05/2024,CHIL,"200,039,904.00",14.01,14.01
03/05/2024,REIZ,"56,460,198.00",2.00,2
03/05/2024,ZMFA,"27,090,100.00",5.01,5.01
03/05/2024,ZNCO,"1,443,750,041.28",6.49,6.5
03/05/2024,ZCCM,"160,800,286.00",47.55,47.55
03/05/2024,ZFCO,"400,000,000.00",2.53,2.53
03/05/2024,BATZ,"212,456,304.00",2.35,2.47
03/05/2024,NATB,"63,000,000.00",4.10,4.1
03/05/2024,PUMA,"500,000,000.00",3.01,3
03/05/2024,SHOP,"2,700,000.00",64.00,64
03/05/2024,CCAF,"1,625,000,597.00",0.55,0.55
03/05/2024,PMDZ,"100,000,000.00",4.62,4.62
03/05/2024,ATEL,"104,000,000.00",43.50,43.5
03/05/2024,CECZ,"1,625,000,597.00",7.70,7.7
03/05/2024,ZABR,"546,000,000.00",7.00,7
03/05/2024,MAFS,"50,000,000.00",1.86,1.86
03/05/2024,ZMBF,"300,579,610.00",2.20,2.2
03/05/2024,SCBL,"1,666,980,000.00",3.50,3.05
03/05/2024,ZSUG,"316,571,385.40",35.00,35
03/05/2024,ZMRE,"45,000,000.00",2.80,2.8
03/05/2024,AECI,"20,406,600.00",40.00,40
03/05/2024,BATA,"76,107,600.00",3.16,3.16
03/05/2024,CHIL,"200,039,904.00",14.01,14.01
06/05/2024,REIZ,"56,460,198.00",2.00,2
06/05/2024,ZMFA,"27,090,100.00",5.01,5.01
06/05/2024,ZNCO,"1,443,750,041.28",6.49,6.49
06/05/2024,ZCCM,"160,800,286.00",47.55,47.55
06/05/2024,ZFCO,"400,000,000.00",2.53,2.53
06/05/2024,BATZ,"212,456,304.00",2.47,2.47
06/05/2024,NATB,"63,000,000.00",4.10,4.1
06/05/2024,PUMA,"500,000,000.00",3.00,3
06/05/2024,SHOP,"2,700,000.00",64.00,64
06/05/2024,CCAF,"1,625,000,597.00",0.55,0.55
06/05/2024,PMDZ,"100,000,000.00",4.62,4.62
06/05/2024,ATEL,"104,000,000.00",43.50,43.5
06/05/2024,CECZ,"1,625,000,597.00",7.70,7.7
06/05/2024,ZABR,"546,000,000.00",7.01,7
06/05/2024,MAFS,"50,000,000.00",1.86,1.86
06/05/2024,ZMBF,"300,579,610.00",2.20,2.2
06/05/2024,SCBL,"1,666,980,000.00",3.05,3.5
06/05/2024,ZSUG,"316,571,385.40",35.00,35
06/05/2024,ZMRE,"45,000,000.00",2.80,2.8
06/05/2024,AECI,"20,406,600.00",40.00,40
06/05/2024,BATA,"76,107,600.00",3.16,3.16
06/05/2024,CHIL,"200,039,904.00",14.01,14.01
07/05/2024,REIZ,"56,460,198.00",2.00,2
07/05/2024,ZMFA,"27,090,100.00",5.01,5.01
07/05/2024,ZNCO,"1,443,750,041.28",6.49,6.49
07/05/2024,ZCCM,"160,800,286.00",47.55,47.55
07/05/2024,ZFCO,"400,000,000.00",2.53,2.53
07/05/2024,BATZ,"212,456,304.00",2.47,2.47
07/05/2024,NATB,"63,000,000.00",4.10,4.1
07/05/2024,PUMA,"500,000,000.00",3.04,3
07/05/2024,SHOP,"2,700,000.00",64.00,64
07/05/2024,CCAF,"1,625,000,597.00",0.55,0.55
07/05/2024,PMDZ,"100,000,000.00",4.62,4.62
07/05/2024,ATEL,"104,000,000.00",43.50,43.5
07/05/2024,CECZ,"1,625,000,597.00",7.70,7.7
07/05/2024,ZABR,"546,000,000.00",7.00,7
07/05/2024,MAFS,"50,000,000.00",1.86,1.86
07/05/2024,ZMBF,"300,579,610.00",2.20,2.2
07/05/2024,SCBL,"1,666,980,000.00",3.49,3.5
07/05/2024,ZSUG,"316,571,385.40",35.00,35
07/05/2024,ZMRE,"45,000,000.00",2.80,2.8
07/05/2024,AECI,"20,406,600.00",40.00,40
07/05/2024,BATA,"76,107,600.00",3.16,3.16
07/05/2024,CHIL,"200,039,904.00",14.01,13.82
08/05/2024,REIZ,"56,460,198.00",2.00,2
08/05/2024,ZMFA,"27,090,100.00",5.01,5.01
08/05/2024,ZNCO,"1,443,750,041.28",6.50,6.5
08/05/2024,ZCCM,"160,800,286.00",47.55,47.55
08/05/2024,ZFCO,"400,000,000.00",2.53,2.53
08/05/2024,BATZ,"212,456,304.00",2.47,2.47
08/05/2024,NATB,"63,000,000.00",4.10,4.1
08/05/2024,PUMA,"500,000,000.00",3.00,3
08/05/2024,SHOP,"2,700,000.00",64.00,64
08/05/2024,CCAF,"1,625,000,597.00",0.55,0.55
08/05/2024,PMDZ,"100,000,000.00",4.62,4.62
08/05/2024,ATEL,"104,000,000.00",43.50,43.5
08/05/2024,CECZ,"1,625,000,597.00",7.70,7.7
08/05/2024,ZABR,"546,000,000.00",7.00,7
08/05/2024,MAFS,"50,000,000.00",1.86,1.86
08/05/2024,ZMBF,"300,579,610.00",2.20,2.2
08/05/2024,SCBL,"1,666,980,000.00",3.50,3.5
08/05/2024,ZSUG,"316,571,385.40",35.00,35
08/05/2024,ZMRE,"45,000,000.00",2.80,2.8
08/05/2024,AECI,"20,406,600.00",40.00,40
08/05/2024,BATA,"76,107,600.00",3.16,3.2
08/05/2024,CHIL,"200,039,904.00",13.82,14.01
09/05/2024,REIZ,"56,460,198.00",2.00,2
09/05/2024,ZMFA,"27,090,100.00",5.01,5.01
09/05/2024,ZNCO,"1,443,750,041.28",6.51,6.51
09/05/2024,ZCCM,"160,800,286.00",47.55,47.55
09/05/2024,ZFCO,"400,000,000.00",2.53,2.53
09/05/2024,BATZ,"212,456,304.00",2.47,2.47
09/05/2024,NATB,"63,000,000.00",4.10,4.1
09/05/2024,PUMA,"500,000,000.00",2.88,3
09/05/2024,SHOP,"2,700,000.00",64.00,64
09/05/2024,CCAF,"1,625,000,597.00",0.55,0.55
09/05/2024,PMDZ,"100,000,000.00",4.62,4.62
09/05/2024,ATEL,"104,000,000.00",43.50,43.5
09/05/2024,CECZ,"1,625,000,597.00",7.70,7.7
09/05/2024,ZABR,"546,000,000.00",7.00,7
09/05/2024,MAFS,"50,000,000.00",1.86,1.86
09/05/2024,ZMBF,"300,579,610.00",2.20,2.2
09/05/2024,SCBL,"1,666,980,000.00",3.50,3.5
09/05/2024,ZSUG,"316,571,385.40",35.00,35
09/05/2024,ZMRE,"45,000,000.00",2.80,2.8
09/05/2024,AECI,"20,406,600.00",40.00,40
09/05/2024,BATA,"76,107,600.00",3.20,3.2
09/05/2024,CHIL,"200,039,904.00",13.90,14.01
10/05/2024,REIZ,"56,460,198.00",2.00,2
10/05/2024,ZMFA,"27,090,100.00",5.01,5.01
10/05/2024,ZNCO,"1,443,750,041.28",6.51,6.51
10/05/2024,ZCCM,"160,800,286.00",47.55,47.55
10/05/2024,ZFCO,"400,000,000.00",2.53,2.53
10/05/2024,BATZ,"212,456,304.00",2.47,2.47
10/05/2024,NATB,"63,000,000.00",4.10,4.1
10/05/2024,PUMA,"500,000,000.00",3.00,3
10/05/2024,SHOP,"2,700,000.00",64.00,64
10/05/2024,CCAF,"1,625,000,597.00",0.55,0.55
10/05/2024,PMDZ,"100,000,000.00",4.62,4.62
10/05/2024,ATEL,"104,000,000.00",43.50,43.5
10/05/2024,CECZ,"1,625,000,597.00",7.70,7.7
10/05/2024,ZABR,"546,000,000.00",7.00,7
10/05/2024,MAFS,"50,000,000.00",1.86,1.86
10/05/2024,ZMBF,"300,579,610.00",2.20,2.22
10/05/2024,SCBL,"1,666,980,000.00",3.50,3.5
10/05/2024,ZSUG,"316,571,385.40",35.00,35
10/05/2024,ZMRE,"45,000,000.00",2.80,2.8
10/05/2024,AECI,"20,406,600.00",40.00,40
10/05/2024,BATA,"76,107,600.00",3.20,3.2
10/05/2024,CHIL,"200,039,904.00",14.01,14.01
13/05/2024,REIZ,"56,460,198.00",2.00,2
13/05/2024,ZMFA,"27,090,100.00",5.01,5.01
13/05/2024,ZNCO,"1,443,750,041.28",6.51,6.51
13/05/2024,ZCCM,"160,800,286.00",47.55,47.55
13/05/2024,ZFCO,"400,000,000.00",2.53,2.53
13/05/2024,BATZ,"212,456,304.00",2.47,2.47
13/05/2024,NATB,"63,000,000.00",4.10,4.1
13/05/2024,PUMA,"500,000,000.00",3.00,3
13/05/2024,SHOP,"2,700,000.00",64.00,64
13/05/2024,CCAF,"1,625,000,597.00",0.55,0.55
13/05/2024,PMDZ,"100,000,000.00",4.62,4.62
13/05/2024,ATEL,"104,000,000.00",43.50,43.3
13/05/2024,CECZ,"1,625,000,597.00",7.70,7.7
13/05/2024,ZABR,"546,000,000.00",7.00,7
13/05/2024,MAFS,"50,000,000.00",1.86,1.86
13/05/2024,ZMBF,"300,579,610.00",2.22,2.2
13/05/2024,SCBL,"1,666,980,000.00",3.50,3.5
13/05/2024,ZSUG,"316,571,385.40",35.00,35
13/05/2024,ZMRE,"45,000,000.00",2.80,2.8
13/05/2024,AECI,"20,406,600.00",40.00,40
13/05/2024,BATA,"76,107,600.00",3.20,3.2
13/05/2024,CHIL,"200,039,904.00",14.01,14.01
14/05/2024,REIZ,"56,460,198.00",2.00,2
14/05/2024,ZMFA,"27,090,100.00",5.01,5.01
14/05/2024,ZNCO,"1,443,750,041.28",6.51,6.51
14/05/2024,ZCCM,"160,800,286.00",47.55,47.55
14/05/2024,ZFCO,"400,000,000.00",2.53,2.53
14/05/2024,BATZ,"212,456,304.00",2.47,2.47
14/05/2024,NATB,"63,000,000.00",4.10,4.1
14/05/2024,PUMA,"500,000,000.00",3.00,3
14/05/2024,SHOP,"2,700,000.00",64.00,64
14/05/2024,CCAF,"1,625,000,597.00",0.55,0.56
14/05/2024,PMDZ,"100,000,000.00",4.62,4.62
14/05/2024,ATEL,"104,000,000.00",43.30,43.5
14/05/2024,CECZ,"1,625,000,597.00",7.70,7.7
14/05/2024,ZABR,"546,000,000.00",7.00,7
14/05/2024,MAFS,"50,000,000.00",1.86,1.86
14/05/2024,ZMBF,"300,579,610.00",2.20,2.2
14/05/2024,SCBL,"1,666,980,000.00",3.50,3.5
14/05/2024,ZSUG,"316,571,385.40",35.00,35
14/05/2024,ZMRE,"45,000,000.00",2.80,2.8
14/05/2024,AECI,"20,406,600.00",40.00,40
14/05/2024,BATA,"76,107,600.00",3.20,3.2
14/05/2024,CHIL,"200,039,904.00",14.01,14.1
15/05/2024,REIZ,"56,460,198.00",2.00,2
15/05/2024,ZMFA,"27,090,100.00",5.01,5.01
15/05/2024,ZNCO,"1,443,750,041.28",6.51,6.51
15/05/2024,ZCCM,"160,800,286.00",47.55,47.55
15/05/2024,ZFCO,"400,000,000.00",2.53,2.53
15/05/2024,BATZ,"212,456,304.00",2.47,2.47
15/05/2024,NATB,"63,000,000.00",4.10,4.1
15/05/2024,PUMA,"500,000,000.00",3.00,3
15/05/2024,SHOP,"2,700,000.00",64.00,64
15/05/2024,CCAF,"1,625,000,597.00",0.56,0.56
15/05/2024,PMDZ,"100,000,000.00",4.62,4.62
